"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G47128",1316.1642147513,0.430271687835659,0.270834326442217,1.58868963726966,0.112130479646694,0.494350193176984
"AT1G47200",120.375116655183,0.146249857739515,0.374496601361617,0.390523858448303,0.696149216572037,0.953072657089238
"AT1G47240",25.107839542067,-0.314978692149071,0.670201843959136,-0.469975866208265,0.638372260066103,0.942132194759959
"AT1G47250",66.2662637536506,-0.0367451203897266,0.412994361098389,-0.0889724505971469,0.929103804506606,0.99476872461043
"AT1G47260",121.000138786035,-0.0774382156473856,0.316216017632528,-0.244890237462215,0.806541420957265,0.976703235661417
"AT1G47270",17.0435430558773,-0.0677631082326003,0.72305258829201,-0.0937180909519595,0.925333099025907,0.99476872461043
"AT1G47278",34.411390341877,0.187134554070369,0.712497995461058,0.262645727093272,0.792823651867537,0.974936635678806
"AT1G47310",40.5071113372643,1.01104116381217,0.529475899416868,1.90951309573422,0.0561959339960244,0.332926838638359
"AT1G47330",48.315755435205,-0.0738576593290108,0.525827576292522,-0.14045984398491,0.888296677762314,0.989832183535717
"AT1G47380",34.6440007634197,-0.689839884560181,0.736270037329274,-0.936938690405612,0.348790095794204,0.812021724672115
"AT1G47420",239.50998103193,0.125062157395542,0.456724163151207,0.27382426305774,0.784219676771902,0.974218942374895
"AT1G47490",80.4098087248888,0.203868501094483,0.36713841871091,0.555290568092281,0.578695929187252,0.926451584845973
"AT1G47500",52.47857915969,-0.167206039766366,0.550720262880487,-0.303613378762953,0.76142245768731,0.969881909004954
"AT1G47510",39.9957618787414,-0.78273529780764,0.783823956117671,-0.998611093343685,0.317983124139057,0.7875251948587
"AT1G47530",144.899514774357,-0.0352052467189466,0.364567558601358,-0.0965671406803432,0.923070152439036,0.994035100470903
"AT1G47550",42.3242625562933,0.131003197840925,0.456614583947146,0.286901037431798,0.774188096113236,0.972535742032144
"AT1G47580",30.8203166126496,0.957229198403377,0.560503496062199,1.7078023689921,0.0876730193761029,0.432429987492821
"AT1G47640",30.4786294856478,-0.4022936331143,0.554978363510408,-0.724881652267792,0.468524637780039,0.882574608724147
"AT1G47710",121.047085876337,-0.23761681755863,0.324343066832685,-0.732609517074111,0.463796624827376,0.880127265184278
"AT1G47740",48.4242358564621,0.172941554034722,0.551584000703518,0.313536204484074,0.753873319072169,0.968165447010955
"AT1G47750",46.0279658955223,-0.113312291754802,0.575991926617251,-0.19672548610234,0.844042364784508,0.985045083850575
"AT1G47830",37.9340059564852,-0.205374408766923,0.535742083483897,-0.383345671542893,0.701463479883939,0.955529953701605
"AT1G47860",110.921055540444,-0.618291108118062,0.737131751496344,-0.838779644022875,0.401592975667319,0.847576204925521
"AT1G47870",34.7610268386385,-0.631895255088613,0.587272936594065,-1.07598224899199,0.281935195283315,0.754104726805466
"AT1G47960",45.4110228625442,-0.167753860595969,0.554454189083847,-0.302556755632341,0.762227674603456,0.969881909004954
"AT1G47970",793.334144946109,0.674573877504021,0.379155583127621,1.77914794749828,0.0752155095995562,0.399109895272943
"AT1G48030",275.348823021641,0.936456883987015,0.324560220049959,2.88531010930073,0.00391028276444303,0.060594792241537
"AT1G48040",17.3800437625725,-0.0503283119068617,0.761274653554699,-0.0661105839684251,0.947289784499416,0.994792011166039
"AT1G48050",32.640358076024,0.32039653561861,0.513159894760864,0.62436004623455,0.532391157771989,0.910850000040356
"AT1G48090",123.833095859692,-0.0564893048022078,0.367093520371377,-0.153882598486237,0.877702305064028,0.987912679370041
"AT1G48110",86.8050413717281,-0.324796111907709,0.518709530463528,-0.62616183592668,0.53120879665353,0.909986305170676
"AT1G48120",19.8095270112764,0.178933359024232,0.718726578351965,0.248958873114898,0.803392594423552,0.976703235661417
"AT1G48160",38.9663803320533,0.0957228492044658,0.515827790967814,0.185571329968219,0.852780938376491,0.985045083850575
"AT1G48200",17.090808658397,0.0570333132059335,0.780788574425357,0.0730457835501868,0.941769684789837,0.99476872461043
"AT1G48210",206.292936614968,-0.362870358040291,0.325669463947163,-1.11422899046858,0.265180961386355,0.733871523303553
"AT1G48230",21.8001012712229,-0.685648441764187,0.619124477258348,-1.10744844849363,0.268100088976849,0.737395517656744
"AT1G48240",49.1407845364537,0.139353604774619,1.03692372437927,0.134391374696379,0.893093101759154,0.989850577918831
"AT1G48300",255.248294408482,0.723081158045622,0.460132445074063,1.57146309891108,0.116075119312056,0.503194123698298
"AT1G48350",261.32302178114,1.34503467739006,0.714350840620609,1.88287687352832,0.0597170559981916,0.34696775888257
"AT1G48370",40.5209918813203,-0.462191467776232,0.531216274070554,-0.870062703905124,0.384266138156333,0.840514714762947
"AT1G48380",25.3652925810648,-0.747262974568639,0.604626841069695,-1.23590771002921,0.216492870794806,0.676011197301375
"AT1G48410",143.880360960955,-0.0688577296164942,0.41144203677139,-0.167357059956306,0.867089109795439,0.98598352457687
"AT1G48420",101.952621847934,0.757579745928017,0.47354591424249,1.59980209551567,0.109642493811695,0.489510682944643
"AT1G48430",109.96823629558,-0.199391080500909,0.61140153750839,-0.32612132660555,0.744332562041097,0.965851360591418
"AT1G48440",226.824276142266,-0.00941149559498328,0.273023871690167,-0.0344713285938001,0.972501305222908,0.995998437910968
"AT1G48450",162.230516570041,0.48634364576049,0.374091901467777,1.3000646200901,0.193578822393763,0.642118889298161
"AT1G48460",36.389924386276,0.259978421655927,0.656745817942155,0.395858511091159,0.69220940946491,0.952790741517575
"AT1G48480",35.7848783735213,1.69316315449013,0.551579153586711,3.06966487670922,0.00214299083822584,0.0386389621612962
"AT1G48490",56.1525282478424,-0.390785221239134,0.430080879555188,-0.908631933703502,0.363544444294331,0.823630924869572
"AT1G48520",47.4888147166202,0.481681466845771,0.481183104796956,1.00103570146966,0.316809548549428,0.7875251948587
"AT1G48540",45.257496618242,0.256497446172803,0.468211266499735,0.547824165125997,0.583812644125019,0.927880113918448
"AT1G48550",26.1034913370039,1.08669816518374,0.65904335706998,1.6489023878718,0.0991676338743711,0.46535952935623
"AT1G48570",103.147850876459,0.403627553510196,0.776551783591227,0.519769012239708,0.603224579771737,0.931759861068196
"AT1G48610",28.5333470601583,-0.250759486289618,0.713747331227643,-0.351328089533187,0.725342224001421,0.962001146352321
"AT1G48620",274.026328375291,0.383098434143421,0.268903233823782,1.42467023804732,0.154252546127045,0.576694778379335
"AT1G48630",39.4540930573828,-0.852135890210522,0.63419783180818,-1.34364365103705,0.179063646919021,0.618335359468982
"AT1G48635",32.3387632767484,-0.0188250327512929,0.629894959621951,-0.0298859872804687,0.976157981388896,0.997044785220876
"AT1G48650",36.0773536822422,0.242177338520628,0.616690973429008,0.392704529424261,0.694537724894664,0.952790741517575
"AT1G48760",68.500014743451,-0.291063255928593,0.50176010997308,-0.580084486876026,0.561857644632894,0.920979644878668
"AT1G48790",108.468025388701,-0.161892300461446,0.376991238882289,-0.429432527242349,0.667608486656198,0.94679839404901
"AT1G48830",88.0724915387486,-0.126118733174757,0.515578965415024,-0.244615745860065,0.80675397096648,0.976703235661417
"AT1G48840",19.1774194698644,-0.038028718547532,0.651381941723422,-0.0583815978178884,0.953444672581845,0.995230325371957
"AT1G48850",354.515234596562,-1.30760533579837,0.375110030128062,-3.48592474413963,0.000490438954780523,0.0126247498710962
"AT1G48860",86.0122471318361,-0.173260309114282,0.47138073271593,-0.367559166273125,0.713201967066923,0.958534836528298
"AT1G48900",125.036490524594,-0.428268216608241,0.352061303224142,-1.21645921515998,0.223810038467806,0.686641041435704
"AT1G48920",1839.7353657198,-0.015482450545113,0.425552638614381,-0.0363819869511902,0.970977777000795,0.995998437910968
"AT1G48950",24.5949529057211,0.367116995636874,0.752163532137953,0.488081354587052,0.625492217367204,0.939696329010655
"AT1G48970",78.4867979261196,-0.498707468464504,0.510386644958085,-0.977117002161096,0.328511231402967,0.797073660655867
"AT1G49000",73.6891509548078,-2.65145739939771,0.525864543488038,-5.04209198401303,4.60469833177942e-07,3.92944770655067e-05
"AT1G49010",61.9831055920416,1.18674592547481,0.461793409534266,2.56986327862861,0.0101738658638966,0.118685575653827
"AT1G49032",27.809748736187,0.31706620927229,0.726348899826391,0.436520533517809,0.662459104657617,0.945875791713496
"AT1G49040",63.3158293302151,-0.574582892187742,0.430833069230298,-1.33365549959816,0.182316785121057,0.623349293584866
"AT1G49050",79.7136814556982,-0.784563390175325,0.502201089279598,-1.56224947918925,0.118229228509362,0.508444452431695
"AT1G49130",39.22784827343,0.928845806506345,0.616365143870091,1.50697328644222,0.131817504646841,0.536232199872886
"AT1G49140",79.8754547266296,0.500631078657588,0.456694317308527,1.09620606099939,0.272988607793978,0.741959965343857
"AT1G49230",30.7965008867781,-0.498464273969199,0.739848922605249,-0.673737919647087,0.500477949399483,0.892628685424597
"AT1G49240",245.328419838703,-0.153253638982386,0.322698991142714,-0.474912048654684,0.634849663210847,0.940912070093028
"AT1G49300",133.853805560739,0.517061037752462,0.49016391399272,1.05487373303483,0.291483076930749,0.76426065676146
"AT1G49340",55.0879037777474,-0.209696429193751,0.435525358823863,-0.481479263940075,0.630175913861936,0.940454714003012
"AT1G49360",16.4948155692227,-1.60807469397889,0.818857281739404,-1.96380337555654,0.0495528984930451,0.308330513324094
"AT1G49380",85.7559041706182,1.4433202232077,0.39527811484913,3.65140433782575,0.000260810247027447,0.00764572910050579
"AT1G49400",21.5430001329068,-0.0844688925336843,0.821000500388353,-0.102885311877068,0.918053995256013,0.99373942496962
"AT1G49410",101.735493562842,-0.2985543618286,0.341117636668648,-0.875224056851117,0.381452006083092,0.837004322611702
"AT1G49430",35.2460052828824,0.715335010227521,0.663130354188673,1.0787245761095,0.280710526553434,0.752284889294308
"AT1G49450",73.5916450159728,-1.65946972801152,0.57440793996429,-2.88900903444107,0.00386457970753577,0.0601108596456781
"AT1G49470",69.1962357752541,-0.244739998149196,0.607656032397036,-0.402760748023457,0.687124239565348,0.952351789466416
"AT1G49480",89.3471803125251,0.246371422104495,0.43581192781133,0.565315922723329,0.571858900340828,0.924181233511682
"AT1G49490",19.9221618805611,1.1608743579204,0.652433205486695,1.77929993163733,0.0751906021757736,0.399109895272943
"AT1G49500",141.459229375187,0.555388331511774,0.478194806695729,1.16142694093531,0.24546831816464,0.710734319315186
"AT1G49510",36.5023573812659,-0.363404946857801,0.565427832966583,-0.64270792074588,0.520413640478194,0.904552671138088
"AT1G49560",20.6401849102065,1.38070672782446,0.785867887836846,1.75691964157608,0.0789315072260129,0.411123598883317
"AT1G49580",19.5341290172234,0.208638098465463,0.79842568105633,0.261311858342822,0.793852022551015,0.97516554008567
"AT1G49600",106.815795904049,-0.247800186011548,0.667104512442145,-0.371456318147808,0.710297685318801,0.957518755386043
"AT1G49630",18.3741993700696,0.574335899845288,0.688658611369257,0.833992184753688,0.404285387834574,0.848235524230889
"AT1G49650",138.776557013896,0.975829250924102,0.397814684811633,2.45297443302316,0.0141680408268879,0.146977202882762
"AT1G49660",80.1455524787012,0.71126374313667,0.359696047451452,1.97740216545657,0.0479961894038779,0.304130578538013
"AT1G49670",95.1512476367654,-0.194422568629394,0.362158723708751,-0.536843532687477,0.591375698548175,0.928883574557824
"AT1G49710",62.3879581616276,-0.422451498041525,0.4724872387931,-0.894101392284405,0.371267644448985,0.829113386303981
"AT1G49720",77.9264898631223,0.5486332658753,0.47540958899675,1.15402229692731,0.248491027772336,0.713808349115909
"AT1G49730",24.3201337143641,-0.0340972101912584,0.601427207938666,-0.0566938271850443,0.954789091301311,0.995230325371957
"AT1G49740",155.874489420095,0.234985432637651,0.364122689306526,0.645346855712788,0.518702434703744,0.903721666057047
"AT1G49750",2371.76727754309,1.11883524769135,0.510885672201273,2.18999143755703,0.0285248578075293,0.22450486634492
"AT1G49760",100.247566234875,0.0392602070598287,0.518446625649129,0.0757266131507218,0.939636602548564,0.99476872461043
"AT1G49820",48.2494084040129,0.0776199396765533,0.521485965096309,0.14884377504238,0.881676907860452,0.988184490681971
"AT1G49850",40.0108867314272,-0.629606930564784,0.497715015847337,-1.264994847489,0.20587317490776,0.658360853741216
"AT1G49880",18.2752667135814,0.596184408671042,0.659360180742734,0.904186249159711,0.365896650362273,0.826301679692506
"AT1G49890",22.6690283007134,0.313329826807622,0.650069987392153,0.481993989700384,0.62981021588078,0.940412929009904
"AT1G49950",44.0434941283371,-0.560020094680442,0.542248982455304,-1.03277297477751,0.301710153727968,0.773572768881256
"AT1G49970",478.701165172628,0.109373292976021,0.287401439218415,0.380559308517941,0.703530280238311,0.955535883040587
"AT1G49975",64.660754289994,1.96377683977509,0.482963013351508,4.06610192807005,4.78060335113936e-05,0.00201221409296774
"AT1G49980",26.8892230064459,0.906747891810746,0.59196350364584,1.53176316821254,0.125580888057971,0.522502966422646
"AT1G50010",335.770068085098,-0.425193441053342,0.347728223178976,-1.22277518104849,0.221414622019315,0.682653990531712
"AT1G50020",179.69414345213,0.440229645357991,0.390555589774428,1.12718818238462,0.259662925895712,0.726047258681771
"AT1G50030",69.2202635937573,-0.264446074387893,0.467553330746541,-0.565595531028841,0.57166876649602,0.924181233511682
"AT1G50120",42.5886232046956,-0.10974443179346,0.533680565602528,-0.205636927530906,0.837074529932998,0.98316479313256
"AT1G50140",43.041045884388,-0.749437782615848,0.498286915814941,-1.50402862051907,0.132573997582863,0.536907251963934
"AT1G50170",78.6215303667409,0.0744648114728366,0.487715155374524,0.152680946352085,0.878649887185625,0.987912679370041
"AT1G50200",223.9455090834,0.00951272068131037,0.279915077577679,0.0339843096828912,0.972889662533503,0.995998437910968
"AT1G50250",302.727734370177,0.255213999790255,0.287143168703693,0.888804010008029,0.374108420398536,0.831730337213661
"AT1G50260",21.6492190371236,-0.167354003736658,0.683833398644397,-0.244729204610967,0.806666113510787,0.976703235661417
"AT1G50300",56.73126136816,0.156162668169815,0.534170193465732,0.292346278545834,0.770021878316525,0.972260789318004
"AT1G50320",321.08086024254,0.235389562215071,0.457724586508143,0.51426025420831,0.607070045996931,0.932480169223925
"AT1G50360",38.5748157152112,0.380570302760266,0.746344533949358,0.509912360108594,0.610112862251538,0.933912685462171
"AT1G50370",171.581335641994,-0.635820859357929,0.407807172315331,-1.55912132625831,0.118967666964646,0.509789876523385
"AT1G50380",38.9671276820152,0.450576673019184,0.624606495167495,0.721376861280248,0.470677678923932,0.883653332668519
"AT1G50410",39.545862127637,-0.0937401679764593,0.542076248064909,-0.172928012085183,0.862708012888317,0.98514660206715
"AT1G50420",45.7559914377972,0.544682828115209,0.621646288585342,0.876194128585121,0.380924507883618,0.836537302837793
"AT1G50430",103.154974095017,-0.26030544073359,0.481411973576703,-0.540712435545842,0.588705805768051,0.928883574557824
"AT1G50440",25.0253704449394,-0.259514653524012,0.611912059921029,-0.424104492330979,0.671489609424828,0.947068346263411
"AT1G50450",65.3358379928676,1.37363398026921,0.446535936248376,3.07620029825586,0.00209656953574262,0.03808822293254
"AT1G50460",47.081262485326,0.123415829715321,0.544805165876678,0.226532047501285,0.82078763667788,0.978936703133777
"AT1G50480",270.364612291983,0.551861817104013,0.396889078005811,1.39046864145738,0.164386615285979,0.593119539698698
"AT1G50500",37.8642218630077,0.128791070697832,0.547715473035189,0.235142290182403,0.814098295921143,0.977934376071916
"AT1G50510",23.869099890896,0.118413364666712,0.698319082370287,0.16956913774257,0.865348995514031,0.985817761464951
"AT1G50570",56.8665407770855,-0.701796448703403,0.462581979390452,-1.51712881169337,0.129234165243189,0.530869919144374
"AT1G50575",19.905723760163,0.0247756066548899,0.886477592104444,0.0279483732872188,0.977703327190536,0.997195055278357
"AT1G50600",77.0170023684881,-0.245462450444865,0.366067031793199,-0.670539625604782,0.502513854943577,0.893126978422543
"AT1G50620",19.9702079650317,-0.335804246457922,0.644639835832113,-0.520917615996318,0.602424163138205,0.931109272820943
"AT1G50640",228.739353056378,-0.340295933302213,0.342500032795997,-0.993564673627063,0.320434849800192,0.789615861087933
"AT1G50660",62.7331375977469,0.189897658224545,0.495032903995189,0.383606133434698,0.701270393374698,0.955529953701605
"AT1G50670",134.907318749478,-0.246822507533833,0.434255738423131,-0.568380531780868,0.569776606829133,0.924181233511682
"AT1G50690",16.5223589314989,-0.204718130626814,2.81569022570213,-0.0727061978473733,0.942039916436302,0.99476872461043
"AT1G50710",19.8979033970419,0.103968883002245,0.672474011276916,0.154606544280909,0.877131510448428,0.987912679370041
"AT1G50730",46.9702025131433,0.906295395932276,0.458200846554302,1.97794352137861,0.0479350784758975,0.304106683873527
"AT1G50740",32.0679761524739,-0.469363073091259,0.56920693791638,-0.824591272217085,0.409603678109964,0.85265659477038
"AT1G50840",67.5119422459989,0.339777420041339,0.499510139961987,0.680221266513622,0.496364368629923,0.891980599635912
"AT1G50900",290.597090929431,1.1650766010724,0.426293263628001,2.73304014038816,0.00627526840606922,0.0847977972572846
"AT1G50920",148.359897980551,-0.211808701154194,0.39362806055798,-0.538093500890023,0.590512499086935,0.928883574557824
"AT1G50940",43.2980685023483,-0.150442285436465,0.516936887453969,-0.291026407841444,0.771031122684293,0.972260789318004
"AT1G51060",57.5583935374652,-0.0657932403603788,0.52857334274416,-0.124473247210698,0.900940581261269,0.990764490879343
"AT1G51070",32.9425331356579,0.810294821647355,0.78726478066997,1.02925323416321,0.303360692836268,0.775208293427386
"AT1G51080",43.2801187090099,2.8484537549438,0.696436551003536,4.09004057991973,4.31297722422752e-05,0.00184657674352752
"AT1G51090",159.518298269132,0.9340582663099,0.304353952170511,3.06898681501795,0.00214786070465045,0.0386708042185549
"AT1G51100",81.6815660744365,1.41109457576519,0.475771414718485,2.96590869504032,0.00301790070352659,0.0495388996906953
"AT1G51110",92.9889313730273,0.688372181292006,0.427046728906006,1.61193643387798,0.106975772884837,0.482029350586685
"AT1G51140",65.5074221203495,0.201625552270117,0.420514321348192,0.479473687420906,0.631601682775651,0.940454714003012
"AT1G51160",131.407481440399,-0.0815170473063334,0.423901872579304,-0.192301691923012,0.847505893170203,0.985045083850575
"AT1G51170",18.5397179687316,0.294336822349977,0.769677736123745,0.38241566377159,0.702153073702923,0.955535883040587
"AT1G51200",260.627823196035,0.275278722939598,0.294458625632196,0.934863844958118,0.349858471754612,0.812554577449599
"AT1G51270",33.1151305824479,-1.55383169654912,0.613495118357313,-2.53275315492264,0.0113170617277207,0.126610546974453
"AT1G51310",23.699755496689,0.162330358361272,0.632895306670293,0.25648848498388,0.797573670784916,0.975566184447956
"AT1G51350",72.9334570406041,-0.0303849002830231,0.53341379918443,-0.0569630938109972,0.954574594254468,0.995230325371957
"AT1G51360",18.8383394451064,0.851534464570235,0.767765018636438,1.10910818271269,0.267383515335921,0.736494682108953
"AT1G51390",24.2926586706193,-0.229800965690579,0.68701311316013,-0.334492837601801,0.73800769473538,0.965545505544966
"AT1G51400",312.068029750409,0.805668868679907,0.452501214501363,1.780478908919,0.0749976179932122,0.398917122115886
"AT1G51440",30.339270701771,0.971023861807233,0.565723820069398,1.71642739329611,0.0860838464138241,0.429867191370675
"AT1G51450",16.7766126235252,-0.193420147442923,0.843046773679149,-0.229429912410216,0.818534789385289,0.978595682848522
"AT1G51500",174.76775627868,1.02854871075958,0.323613220377503,3.1783272313775,0.00148127468282968,0.0292475455996435
"AT1G51510",95.9171280139327,0.00575061345566381,0.354524728694305,0.0162206271952961,0.987058379505747,0.999170322715267
"AT1G51560",40.5291932465343,-0.06406592446353,0.473121551973262,-0.135411131021887,0.892286823907677,0.989832183535717
"AT1G51570",84.8117708878191,0.465324448557331,0.37212433530957,1.2504542283434,0.211133665653512,0.668121198238985
"AT1G51580",22.8263905998198,0.77118846342405,0.671471379768753,1.14850533717407,0.250760010993675,0.716553850739534
"AT1G51590",61.1231287326764,-0.199330660591236,0.448329568413552,-0.444607437552206,0.656603471645178,0.944901083016202
"AT1G51600",31.6960055944463,-0.0601093667247183,0.590192979694049,-0.101846970046778,0.918878142753158,0.99373942496962
"AT1G51610",165.832611825579,0.480036352526407,0.347195253886286,1.38261208110762,0.166783842709371,0.598436515233884
"AT1G51620",62.7856792544438,-1.35222828936597,0.499129805310674,-2.70917159219594,0.00674514448270299,0.0891130563969754
"AT1G51630",31.8666386098904,0.601842100559328,0.640847318522841,0.939134928342337,0.347661473180635,0.8117791053073
"AT1G51650",117.827868075259,-0.0352911032676992,0.353094988751207,-0.0999479018167701,0.920385686566769,0.994026115545716
"AT1G51660",43.240355749171,0.0159303773151261,0.46220201236663,0.0344662655914396,0.972505342515261,0.995998437910968
"AT1G51680",485.497260245495,-1.56583141035523,0.443582782513302,-3.52996435407923,0.000415615659114344,0.0111598178812621
"AT1G51690",111.016243754886,-0.396456986161215,0.450846723456162,-0.879360912555827,0.379205618429164,0.835311669025629
"AT1G51700",130.354977875853,-0.494616448939156,0.437513230552942,-1.13051769500558,0.258258146567518,0.725083062925098
"AT1G51710",92.4889555687665,-0.12333572902457,0.383171028375647,-0.321881666125488,0.747542342952098,0.967147461146436
"AT1G51720",51.1091928421303,-0.0206125885012687,0.464971469741633,-0.044330867252398,0.964640667343537,0.995998437910968
"AT1G51730",46.5695665205039,0.283655987326081,0.513846043663445,0.552025243405139,0.580931058319122,0.926737523123937
"AT1G51740",27.2538594123571,0.035069485822427,0.658999649844587,0.0532162434846476,0.957559613524559,0.995596697396519
"AT1G51745",21.1310147232733,-0.0184376568721403,0.645809829931463,-0.0285496689855232,0.977223754033198,0.997152395700215
"AT1G51760",189.622680758403,-1.49880585662881,0.351865781026552,-4.25959538394475,2.04797291105179e-05,0.00100455490152733
"AT1G51780",23.8685321921251,-1.31834986878642,0.813102668781643,-1.62138180011368,0.10493578152797,0.477325630542891
"AT1G51790",147.047117899654,-2.47842360033274,0.499676121289275,-4.96006011641673,7.04713674670973e-07,5.70131667060107e-05
"AT1G51800",448.545564786024,-3.94080009763336,0.331858268716195,-11.8749492452862,1.59730976727723e-32,2.84298319864386e-29
"AT1G51805",271.898531580116,-0.00946115496267164,0.301055990172503,-0.0314265627375508,0.974929357608783,0.996721134817215
"AT1G51820",176.638382452173,-4.34818167541296,0.400095854154882,-10.8678498671214,1.64020689377793e-27,2.04353376895792e-24
"AT1G51850",89.3896592076596,-5.2885931508226,0.618439264361778,-8.55151581664266,1.21482424524821e-17,6.5806501180641e-15
"AT1G51860",21.1379016501101,-3.42952586132941,0.931158263731382,-3.68307514942352,0.000230437189982225,0.00690148305285706
"AT1G51890",135.38429275071,-2.98650987255674,0.356984293191946,-8.36594194622152,5.96365564582345e-17,2.97204742765257e-14
"AT1G51940",83.4368000542587,1.13739322851676,0.422256066979492,2.693610151425,0.00706827853316557,0.091924511737693
"AT1G51950",68.5755516223326,-0.0296793793692853,0.469082251212901,-0.0632711625574058,0.9495505786852,0.994824307083662
"AT1G51965",21.6962070643379,-0.0473582148996088,0.639205744350094,-0.0740891572364698,0.940939442821055,0.99476872461043
"AT1G51980",223.301168404253,-0.482868422541655,0.298492903671892,-1.6176881145303,0.105729828701968,0.478839671318727
"AT1G52000",169.113707168171,0.0251305923531954,0.383943794424553,0.0654538313110664,0.947812664741296,0.994792011166039
"AT1G52040",43.5299585281844,0.627870700566393,0.596879098230896,1.05192274688015,0.292834994715095,0.764995632827717
"AT1G52140",23.3537164419855,-0.322608918381762,0.724604513864115,-0.445220685503845,0.656160279365105,0.944876021580666
"AT1G52150",17.9233196175317,0.310969109574426,0.661881560065905,0.469825914992197,0.638479397799865,0.942140644837264
"AT1G52160",32.5687288782827,-0.667755675847095,0.722225377068614,-0.924580743143364,0.355184033644576,0.816995101765245
"AT1G52190",40.7227389179488,1.07470995394625,0.650539818655307,1.65202793607272,0.0985288560541391,0.465245158491943
"AT1G52200",419.349647949589,-2.30422109356939,0.347750467800563,-6.62607618659159,3.44727299204983e-11,7.80901349235434e-09
"AT1G52220",1774.31440771184,-0.137094195345177,0.459244024966434,-0.29852145676843,0.765305202118775,0.970923522637964
"AT1G52230",1055.56698318741,1.04557648524904,0.301638161175355,3.46632694343074,0.000527621267960831,0.0134430130419713
"AT1G52280",30.3612303129156,-0.192554929733181,0.65835320637163,-0.292479671807791,0.76991990026645,0.972260789318004
"AT1G52290",32.574333653753,0.79156138438431,0.67738359139893,1.16855706934025,0.242582133451794,0.708444471854067
"AT1G52300",117.380045048214,0.0746619767142747,0.349866805704605,0.21340114436953,0.831014087984264,0.981750118579834
"AT1G52320",52.9872078500629,-0.152338594341916,0.4769889433334,-0.319375525305283,0.74944176776916,0.967774648714074
"AT1G52340",23.0505065883661,1.46430851155277,0.786771874846659,1.86116021475497,0.0627215548901648,0.35666264371363
"AT1G52342",46.9154189126725,2.09902231585748,0.667428657520095,3.1449388518267,0.00166121548111577,0.0318907298601254
"AT1G52360",243.035276324592,-0.393069086373496,0.333248022097711,-1.17950913526576,0.238195501238508,0.703074567621552
"AT1G52370",21.4111474474086,-0.190818551765546,0.722618257564425,-0.264065500377333,0.791729447297432,0.974936635678806
"AT1G52380",74.2994718943203,0.141014907753863,0.508974298338565,0.277057030608765,0.781736315318221,0.974218942374895
"AT1G52400",143.671900836535,0.17654940893867,0.373989081366706,0.472071024890586,0.636876093438018,0.942062012292061
"AT1G52410",76.9591953929,0.047233396866318,0.523330707217198,0.0902553513771068,0.928084299724211,0.99476872461043
"AT1G52420",75.0301528060767,-0.160466184950599,0.388822602550705,-0.412697677290182,0.679828126805462,0.949973996974654
"AT1G52500",23.6245771145845,0.576730948421474,0.67296608300359,0.856998536757457,0.391445693295468,0.842222187764534
"AT1G52510",175.253211629317,0.638493823151647,0.352174211499065,1.81300561569751,0.069830955185865,0.381924438393631
"AT1G52540",18.722952150964,-1.00083678739624,0.753270741372991,-1.32865480155516,0.183961883102375,0.625924363277414
"AT1G52550",52.6025688018854,-0.183661186012893,0.549889610017262,-0.333996465230772,0.738382226001771,0.965545505544966
"AT1G52565",16.2138685755918,-0.986243811663838,1.02014174727284,-0.966771347511635,0.333658350976199,0.80125366413859
"AT1G52590",59.2948308023103,0.223582474347736,0.518956264343748,0.430831054001188,0.666591217977464,0.946229917372819
"AT1G52600",52.7011080731663,-0.789804222206617,0.480390203174713,-1.6440889447518,0.100157831199784,0.467540808886516
"AT1G52670",94.7906595497144,0.97767060040644,0.500892575812795,1.95185684040132,0.0509552036453519,0.313042841330098
"AT1G52710",16.3271645347516,0.170783098260372,0.866107144629192,0.197184723991036,0.8436829844217,0.985045083850575
"AT1G52720",227.473369024518,-1.05342784421247,0.410710941496935,-2.56488867906221,0.010320891190465,0.119839686246043
"AT1G52730",44.0890435070047,-1.18689285022255,0.519580994221707,-2.28432691615371,0.0223523251692,0.193394180057683
"AT1G52740",121.828561859773,0.386927071818185,0.49147519447746,0.787276908714729,0.431119784047076,0.866306037706099
"AT1G52760",137.844831689916,-1.37565090299886,0.34451576352574,-3.99299843037831,6.52430005147553e-05,0.00256423515272346
"AT1G52770",33.0526385592487,0.415640784077206,0.644357561217798,0.645046801796923,0.51889685676109,0.903828984548742
"AT1G52780",55.616206309182,-0.721778633618962,0.450516019327559,-1.60211535806494,0.109130102435587,0.488030131459073
"AT1G52825",39.7637374687255,0.231507194237189,0.65705084408286,0.352342891455131,0.724581125165952,0.961404856488905
"AT1G52827",57.1059802145419,1.28244777535443,0.524117578527757,2.44687037392797,0.0144102655191485,0.148746891551841
"AT1G52870",249.744926599831,1.01413149206397,0.321458182717489,3.15478512163192,0.0016061635258265,0.0311216039942028
"AT1G52880",36.8452054654775,-0.35267516904107,0.575128599085867,-0.613210975078663,0.539736848803954,0.914186423514754
"AT1G52890",380.00320770346,-1.19259777931252,0.245657870094052,-4.85471024745076,1.20562896394293e-06,9.10359470409998e-05
"AT1G52930",33.2782972943245,-0.429761535165163,0.556104923062042,-0.772806564629562,0.439636867763522,0.869248260702619
"AT1G52980",95.6343568895367,0.0771843607638311,0.395934717205525,0.194942139220809,0.845438244655255,0.985045083850575
